matchday,team,opponent,xW,xD,xL,exp_pts,pts,played
17,Celta,Ath Madrid,0.3513784108710547,0.2828670424315726,0.3657545466973727,1.3370022750447368,0,0
17,Ath Madrid,Celta,0.3657545466973727,0.2828670424315726,0.3513784108710547,1.3801306825236908,0,0
17,Vallecano,Málaga,0.5898754028910279,0.23295986263893803,0.17716473447003403,2.002586071312022,0,0
17,Málaga,Vallecano,0.17716473447003403,0.23295986263893803,0.5898754028910279,0.7644540660490402,0,0
17,Deportivo,Real Madrid,0.29462473607288886,0.2367446252096632,0.468630638717448,1.1206188334283298,0,0
17,Real Madrid,Deportivo,0.468630638717448,0.2367446252096632,0.29462473607288886,1.6426365413620072,0,0
17,Sevilla,Santander,0.4297291685835164,0.29868091636615995,0.27158991505032354,1.587868422116709,0,0
17,Santander,Sevilla,0.27158991505032354,0.29868091636615995,0.4297291685835164,1.1134506615171305,0,0
18,Real Madrid,Getafe,0.790292034555257,0.11549780434041837,0.09421016110432458,2.4863739080061893,0,0
18,Getafe,Real Madrid,0.09421016110432458,0.11549780434041837,0.790292034555257,0.39812828765339214,0,0
18,Sociedad,Osasuna,0.49366886718693836,0.25951596007399,0.24681517273907164,1.7405225616348052,0,0
18,Osasuna,Sociedad,0.24681517273907164,0.25951596007399,0.49366886718693836,0.999961478291205,0,0
18,Levante,Valencia,0.4658980084477388,0.27165460444817163,0.2624473871040895,1.669348629791388,0,0
18,Valencia,Levante,0.2624473871040895,0.27165460444817163,0.4658980084477388,1.05899676576044,0,0
18,Santander,Ath Bilbao,0.4593796934301228,0.28584216933781886,0.2547781372320583,1.6639812496281872,0,0
18,Ath Bilbao,Santander,0.2547781372320583,0.28584216933781886,0.4593796934301228,1.0501765810339936,0,0
18,Málaga,Elche,0.48831175444072666,0.26163640387590686,0.25005184168336647,1.7265716671980869,0,0
18,Elche,Málaga,0.25005184168336647,0.26163640387590686,0.48831175444072666,1.0117919289260062,0,0
18,Betis,Alaves,0.5643429902504674,0.24919201235685542,0.1864649973926772,1.9422209831082577,0,0
18,Alaves,Betis,0.1864649973926772,0.24919201235685542,0.5643429902504674,0.808587004534887,0,0
18,Celta,Deportivo,0.4189101978933644,0.29076919750198477,0.29032060460465076,1.547499791182078,0,0
18,Deportivo,Celta,0.29032060460465076,0.29076919750198477,0.4189101978933644,1.1617310113159371,0,0
18,Espanol,Barcelona,0.1656519781653908,0.17937446112059335,0.6549735607140159,0.6763303956167657,0,0
18,Barcelona,Espanol,0.6549735607140159,0.17937446112059335,0.1656519781653908,2.144295143262641,0,0
18,Villarreal,Sevilla,0.5768315359335024,0.23651917715457363,0.18664928691192398,1.967013784955081,0,0
18,Sevilla,Villarreal,0.18664928691192398,0.23651917715457363,0.5768315359335024,0.7964670378903456,0,0
18,Vallecano,Ath Madrid,0.32658369150781813,0.27021880949866567,0.4031974989935163,1.24996988402212,0,0
18,Ath Madrid,Vallecano,0.4031974989935163,0.27021880949866567,0.32658369150781813,1.4798113064792147,0,0
19,Ath Bilbao,Villarreal,0.3598709317006322,0.25887076827377414,0.38125830002559363,1.3384835633756709,0,0
