matchday,team,opponent,xW,xD,xL,exp_pts,pts,played
6,Troyes,Marseille,0.360697424620077,0.3160291785163878,0.3232733968635352,1.3981214523766188,0,0
6,Marseille,Troyes,0.3232733968635352,0.3160291785163878,0.360697424620077,1.2858493691069932,0,0
7,Le Mans,Toulouse,0.4803579895437969,0.29324143000259006,0.22640058045361314,1.7343153986339808,0,0
7,Toulouse,Le Mans,0.22640058045361314,0.29324143000259006,0.4803579895437969,0.9724431713634295,0,0
7,Strasbourg,Paris SG,0.2719028616635098,0.34592050188198803,0.38217663645450234,1.1616290868725174,0,0
7,Paris SG,Strasbourg,0.38217663645450234,0.34592050188198803,0.2719028616635098,1.492450411245495,0,0
7,Troyes,Lens,0.29096027748609454,0.27746081312944537,0.4315789093844601,1.1503416455877291,0,0
7,Lens,Troyes,0.4315789093844601,0.27746081312944537,0.29096027748609454,1.5721975412828255,0,0
7,Lille,Brest,0.5678521158039641,0.2717589434957054,0.16038894070033047,1.9753152909075977,0,0
7,Brest,Lille,0.16038894070033047,0.2717589434957054,0.5678521158039641,0.7529257655966968,0,0
7,Angers,Marseille,0.36356407948633185,0.31876276035541146,0.31767316015825664,1.409454998814407,0,0
7,Marseille,Angers,0.31767316015825664,0.31876276035541146,0.36356407948633185,1.2717822408301813,0,0
7,Lorient,Monaco,0.31540910236800496,0.29844588409077777,0.3861450135412173,1.2446731911947926,0,0
7,Monaco,Lorient,0.3861450135412173,0.29844588409077777,0.31540910236800496,1.4568809247144296,0,0
7,Paris FC,Rennes,0.3740916557814498,0.30627974645221734,0.3196285977663328,1.4285547137965668,0,0
7,Rennes,Paris FC,0.3196285977663328,0.30627974645221734,0.3740916557814498,1.2651655397512158,0,0
7,Le Havre,Auxerre,0.49904944062306583,0.2646379618383343,0.2363125975385999,1.7617862837075318,0,0
7,Auxerre,Le Havre,0.2363125975385999,0.2646379618383343,0.49904944062306583,0.973575754454134,0,0
7,Lyon,Nice,0.6379959430048413,0.21151745672438177,0.15048660027077687,2.1255052857389054,0,0
7,Nice,Lyon,0.15048660027077687,0.21151745672438177,0.6379959430048413,0.6629772575367123,0,0
8,Brest,Nice,0.5231065845590523,0.2612121642159922,0.2156812512249555,1.8305319178931492,0,0
8,Nice,Brest,0.2156812512249555,0.2612121642159922,0.5231065845590523,0.9082559178908587,0,0
8,Toulouse,Troyes,0.4882619016999267,0.2947200427053359,0.21701805559473747,1.759505747805116,0,0
8,Troyes,Toulouse,0.21701805559473747,0.2947200427053359,0.4882619016999267,0.9457742094895484,0,0
8,Lens,Paris FC,0.503563440878157,0.281595319400519,0.214841239721324,1.79228564203499,0,0
8,Paris FC,Lens,0.214841239721324,0.281595319400519,0.503563440878157,0.9261190385644911,0,0
8,Monaco,Lille,0.4495431646122545,0.3039547890594432,0.24650204632830228,1.6525842828962067,0,0
8,Lille,Monaco,0.24650204632830228,0.3039547890594432,0.4495431646122545,1.0434609280443499,0,0
8,Marseille,Le Havre,0.5375925324871802,0.28643984589406346,0.17596762161875631,1.899217443355604,0,0
8,Le Havre,Marseille,0.17596762161875631,0.28643984589406346,0.5375925324871802,0.8143427107503324,0,0
